patent_num,abstract,applicant_city,applicant_country,applicant_name,applicant_num,applicant_state,assignee_loc,assignee_name,cpc,family_id,file_date,inventors,patent_date,title,url
9952867,"A processor core in an instruction block-based microarchitecture utilizes instruction blocks having headers that include an index to a size table that may be expressed using one of memory, register, logic, or code stream. A control unit in the processor core determines how many instructions to fetch for a current instruction block for mapping into an instruction window based on the block size that is indicated from the size table. As instruction block sizes are often unevenly distributed for a given program, utilization of the size table enables more flexibility in matching instruction blocks to the sizes of available slots in the instruction window as compared to arrangements in which instruction blocks have a fixed sized or are sized with less granularity. Such flexibility may enable denser instruction packing which increases overall processing efficiency by reducing the number of nops (no operations, such as null functions) in a given instruction block.",Redmond,US,"Microsoft Technology Licensing, LLC","14/752,768",WA,"Redmond, WA","MICROSOFT TECHNOLOGY LICENSING, LLC",['G06F'],56511878,"June 26, 2015","[['Douglas C.', 'Burger', 'Bellevue, WA'], ['Aaron', 'Smith', 'Seattle, WA'], ['Jan', 'Gray', 'Bellevue, WA']]","April 24, 2018",Mapping instruction blocks based on block size,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=353&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9949129,"In one embodiment, a device in a network receives data associated with a particular location. The device determines when the device is at the particular location by monitoring a local position of the device relative to the particular location. The device identifies a node in the network as being co-located with the device at the particular location. The device shares the data with the identified node based on the device and the node being co-located at the particular location.",San Jose,US,"Cisco Technology, Inc.","15/295,098",CA,"San Jose, CA","Cisco Technology, Inc.",['H04W'],61872897,"October 17, 2016","[['Jerome', 'Henry', 'Pittsboro, NC'], ['Pascal', 'Thubert', 'La Colle sur Loup, FR']]","April 17, 2018",Location-specific data sharing,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=354&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9949063,"In some embodiments, one or more wireless stations operate according to Neighbor Awareness Networking (NAN)--direct communication with neighboring wireless stations, e.g., direct communication between the wireless stations without utilizing an intermediate access point. Embodiments of the disclosure relate to triggering a NAN datapath using Bluetooth low energy (BLE) signaling. The NAN datapath embodiments described herein provide a mechanism through which devices can communicate to establish a Wi-Fi connection via non-Wi-Fi signaling and provide services. Aspects of the datapath development include Wi-Fi connection establishment and datapath initiation. The datapath model may be implemented for unicast and/or multicast communication between wireless stations, including mobile stations.",Cupertino,US,Apple Inc.,"15/167,096",CA,"Cupertino, CA",Apple Inc.,"['H04W', 'H04L']",56148101,"May 27, 2016","[['Su Khiong', 'Yong', 'Palo Alto, CA'], ['Yong', 'Liu', 'Campbell, CA'], ['Christiaan A.', 'Hartman', 'San Jose, CA'], ['Siegfried', 'Lehmann', 'Sunnyvale, CA'], ['Guoqing', 'Li', 'Cupertino, CA'], ['Chiu Ngok E.', 'Wong', 'San Jose, CA']]","April 17, 2018",Bluetooth low energy triggering NAN for further discovery and connection,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=355&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946893,"An approach is provided for adapting privacy profiles to respond to changes in physiological state. The policy platform may process and/or facilitate a processing of sensor information to determine at least one change in one or more physiological states of at least one user, wherein the at least one user is associated with at least one context, at least one activity, or a combination thereof. Then, the policy platform may cause, at least in part, a modification of at least one privacy profile for at least one device associated with the at least one user based, at least in part, on the at least one change in the one or more physiological states, the at least one context, the at least one activity, or a combination thereof, wherein the modification of the at least one privacy profile includes, at least in part, an enabling or a disabling of one or more privacy services operating at least at least one device.",Espoo,FI,Nokia Corporation,"14/090,674",N/A,"Espoo, FI",Nokia Technologies Oy,"['G06F', 'G06Q', 'G16H', 'H04L']",53183841,"November 26, 2013","[['Julian', 'Nolan', 'Pully, CH'], ['Matthew John', 'Lawrenson', 'Espoo, FI'], ['Debmalya', 'Biswas', 'Lausanne, CH']]","April 17, 2018",Method and apparatus for providing privacy profile adaptation based on physiological state change,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=356&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946890,"A secure start system for an autonomous vehicle (AV) can detect startup of the AV and transmit credentials to a backend system. When the credentials are authenticated, the secure start system can receive a tunnel key from the backend system. Using the tunnel key, the secure start system can establish a private communications session with a backend vault of the backend system and retrieve a set of decryption keys from the backend vault. Using the set of decryption keys, the secure start system can verify and decrypt a cryptographically signed, encrypted, and compressed file system for execution by a compute stack of the AV--where execution of the file system by the compute stack enables autonomous operation of the AV.",San Francisco,US,"Uber Technologies, Inc.","15/074,924",CA,"San Francisco, CA","Uber Technologies, Inc.","['H04W', 'H04L', 'B60R', 'G06F', 'G05D']",59856299,"March 18, 2016","[['Christopher', 'Valasek', 'Pittsburgh, PA'], ['Charles', 'Miller', 'St. Louis, MO']]","April 17, 2018",Secure start system for an autonomous vehicle,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=357&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946887,"A method includes determining at least one value for at least one instance of data; determining at least one privacy policy, at least one security policy, or a combination thereof based, at least in part, on the at least one value; and causing, at least in part, an application of the at least one privacy policy, the at least one security policy, or a combination thereof with respect to the at least one instance of data.",LutryPully,CHCH,Blom; Jan OttoNolan; Julian Charles,"13/487,787",N/AN/A,"Espoo, FI",NOKIA TECHNOLOGIES OY,"['G06F', 'H04L']",49671990,"June 4, 2012","[['Jan Otto', 'Blom', 'Lutry, CH'], ['Julian Charles', 'Nolan', 'Pully, CH']]","April 17, 2018",Method and apparatus for determining privacy policy based on data and associated values,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=358&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946858,"An authentication system and device including physical unclonable function (PUF) and threshold cryptography comprising: a PUF device having a PUF input and a PUF output and constructed to generate, in response to the input of a challenge, an output value characteristic to the PUF and the challenge; and a processor having a processor input that is connected to the PUF output, and having a processor output connected to the PUF input, the processor configured to: control the issuance of challenges to the PUF input via the processor output, receive output from the PUF output, combine multiple received PUF output values each corresponding to a share of a private key or secret, and perform threshold cryptographic operations. The system and device may be configured so that shares are refreshable, and may be configured to perform staggered share refreshing.",Norwood,US,"Analog Devices, Inc.","14/746,054",MA,"Norwood, MA","Analog Devices, Inc.","['G06F', 'G09C', 'H04L']",56848717,"June 22, 2015","[['John Ross', 'Wallrabenstein', 'West Lafayette, IN']]","April 17, 2018",Authentication system and device including physical unclonable function and threshold cryptography,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=359&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946811,"In certain implementations, presentation of streaming data may be facilitated. In some implementations, a request for presentation of values associated with an attribute may be received. A set of queries for data related to the values may be performed based on the request. The set of queries may include (i) a first subset of queries performed based on the request and (ii) one or more other subsets of queries performed based on the request. Subsets of data for calculating a first value of the values may be received based on the first subset of queries. The first value may be predicted based on the subsets of data before one or more other subsets of data for calculating the first value are received, where the other subsets of data are received based on the other subsets of queries.",Reston,US,"Zoomdata, Inc.","15/428,136",VA,"Reston, VA","ZOOMDATA, INC.","['G06F', 'G06Q']",49886188,"February 8, 2017","[['Justin', 'Langseth', 'Great Falls, VA'], ['Farzad', 'Aref', 'McLean, VA'], ['Jorge', 'Alarcon', 'Fairfax, VA'], ['William', 'Lindner, III', 'Arlington, VA']]","April 17, 2018",Presentation of streaming data,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=360&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946665,"Fetch Less Instruction Processing (FLIP) Computer Architecture for Central Processing Units (CPU). This embodiment relates to computing systems, and more particularly to central processing units in computing systems. The principal object of this embodiment is to provide a Fetch Less Instruction Processing (FLIP) computer architecture using FLIP elements as building blocks for computer program processing. Another object of the embodiment is to use a protocol to interconnect FLIP elements, which makes the current operating systems, program execution models, compilers, libraries and so on to be easily transitioned to the FLIP computer architecture with minimal changes.",Bangalore,IN,Attili; Narain Venkata Surendra,"14/116,758",N/A,"Bangalore, IN",MELANGE SYSTEMS PRIVATE LIMITED,['G06F'],47177409,"May 14, 2012","[['Narain Venkata Surendra', 'Attili', 'Bangalore, IN']]","April 17, 2018",Fetch less instruction processing (FLIP) computer architecture for central processing units (CPU),http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=361&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
9946548,"A processor core in an instruction block-based microarchitecture includes a control unit that explicitly tracks instruction block state including age or priority for current blocks that have been fetched from an instruction cache. Tracked instruction blocks are maintained in an age-ordered or priority-ordered list. When an instruction block is identified by the control unit for commitment, the list is checked for a match and a matching instruction block can be refreshed without re-fetching from the instruction cache. If a match is not found, an instruction block can be committed and replaced based on either age or priority. Such instruction state tracking typically consumes little overhead and enables instruction blocks to be reused and mispredicted instructions to be skipped to increase processor core efficiency.",Redmond,US,"Microsoft Technology Licensing, LLC","14/752,747",WA,"Redmond, WA","MICROSOFT TECHNOLOGY LICENSING, LLC",['G06F'],56404307,"June 26, 2015","[['Douglas C.', 'Burger', 'Bellevue, WA'], ['Aaron', 'Smith', 'Seattle, WA'], ['Jan', 'Gray', 'Bellevue, WA']]","April 17, 2018",Age-based management of instruction blocks in a processor instruction window,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=362&f=G&l=50&d=PTXT&s1=MANET&p=8&OS=MANET&RS=MANET
